order_id,order_code,order_type,freight_long,freight_width,freight_high,freight_volume,freight_weight,freight_number,order_noticed,send_province_code,send_province_name,send_city_code,send_city_name,send_area_code,send_area_name,send_address,send_address_lng,send_address_lat,receive_province_code,receive_province_name,receive_city_code,小区编号,receive_area_code,receive_area_name,receive_address,receive_address_lng,receive_address_lat,goods_type,order_delivery_status,order_end_time,sign_date,status,create_user,create_time,update_user,update_time
512,AJ25081816154800514,0,0,0,0,0.25,117.0,10,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
514,AJ25081816154800516,0,0,0,0,0.19,62.4,4,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
515,AJ25081816154800517,0,0,0,0,0.28,125.12,8,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
517,AJ25081816154800519,0,0,0,0,0.02,6.1,1,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
518,AJ25081816154800520,0,0,0,0,0.65,89.08,11,0,,,,,,,,,,42,湖北省,4201,53,420111.0,洪山区,1133南湖龙城店武汉市洪山区天际路南湖社区,114.3106409,30.50261169,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
519,AJ25081816154800521,0,0,0,0,0.01,5.0,1,0,,,,,,,,,,42,湖北省,4201,62,,江夏区,江夏区藏龙岛光谷大道凤凰台特1号,114.4369148,30.43548526,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
520,AJ25081816154800522,0,0,0,0,0.02,8.5,1,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
521,AJ25081816154800523,0,0,0,0,0.06,34.2,4,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
522,AJ25081816154800524,0,0,0,0,0.33,87.7,7,0,,,,,,,,,,42,湖北省,4201,62,,江夏区,江夏区藏龙岛光谷大道凤凰台特1号,114.4369148,30.43548526,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
523,AJ25081816154900525,0,0,0,0,0.14,50.74,5,0,,,,,,,,,,42,湖北省,4201,34,420112.0,东西湖区,东西湖,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
524,AJ25081816154900526,0,0,0,0,1.36,515.35,51,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.0881189,30.63116859,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
525,AJ25081816154900527,0,0,0,0,3.49,1512.0,135,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
526,AJ25081816154900528,0,0,0,0,0.09,40.8,2,0,,,,,,,,,,42,湖北省,4201,34,420112.0,东西湖区,东西湖,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
527,AJ25081816154900529,0,0,0,0,0.12,40.8,4,0,,,,,,,,,,42,湖北省,4201,34,420112.0,东西湖区,东西湖,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
528,AJ25081816154900530,0,0,0,0,0.27,40.06,16,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
529,AJ25081816154900531,0,0,0,0,0.16,85.0,10,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
530,AJ25081816154900532,0,0,0,0,0.59,138.18,21,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
531,AJ25081816154900533,0,0,0,0,0.77,73.5,10,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
534,AJ25081816154900536,0,0,0,0,0.03,10.0,1,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
535,AJ25081816154900537,0,0,0,0,0.07,10.4,2,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
536,AJ25081816154900538,0,0,0,0,0.82,198.6,16,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
537,AJ25081816154900539,0,0,0,0,0.03,13.6,2,0,,,,,,,,,,42,湖北省,4201,8,,江夏区,江夏区纸坊镇兴新街158号,114.3202078,30.35390491,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
539,AJ25081816154900541,0,0,0,0,0.14,62.2,6,0,,,,,,,,,,42,湖北省,4201,22,420114.0,蔡甸区,武汉市蔡甸区奓山大道市场一号,114.0245764,30.45850651,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
540,AJ25081816154900542,0,0,0,0,0.31,94.0,20,0,,,,,,,,,,42,湖北省,4201,6,420114.0,蔡甸区,湖北省武汉市蔡甸区九康大道96号（武桥重工梅洛特物流园）,114.05366,30.47552067,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
549,AJ25081816154900551,0,0,0,0,0.16,19.38,3,0,,,,,,,,,,42,湖北省,4201,36,420104.0,硚口区,1004古田路购物广场武汉市硚口区解放大道48号83832470,114.2065993,30.60083717,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
550,AJ25081816154900552,0,0,0,0,0.75,390.08,36,0,,,,,,,,,,42,湖北省,4201,9,420103.0,江汉区,常青路168号,114.2462835,30.63196821,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
551,AJ25081816154900553,0,0,0,0,0.72,349.32,34,0,,,,,,,,,,42,湖北省,4201,21,420104.0,硚口区,武汉市硚口区解放大道48号,114.2065993,30.60083717,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
552,AJ25081816154900554,0,0,0,0,0.41,52.56,8,0,,,,,,,,,,42,湖北省,4201,36,420104.0,硚口区,1004古田路购物广场武汉市硚口区解放大道48号83832470,114.2065993,30.60083717,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
553,AJ25081816154900555,0,0,0,0,1.15,487.96,46,0,,,,,,,,,,42,湖北省,4201,18,420112.0,东西湖区,东西湖田园大道特1号,114.1599958,30.63512335,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
554,AJ25081816154900556,0,0,0,0,0.06,24.0,2,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
555,AJ25081816154900557,0,0,0,0,1.03,442.85,41,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
556,AJ25081816154900558,0,0,0,0,0.27,39.38,5,0,,,,,,,,,,42,湖北省,4201,37,420114.0,蔡甸区,1037蔡甸购物湖北省武汉市蔡甸区汉阳大街470号,114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
557,AJ25081816154900559,0,0,0,0,0.01,5.0,1,0,,,,,,,,,,42,湖北省,4201,58,420105.0,汉阳区,湖北省武汉市汉阳区邓甲村402号,114.2524027,30.55350097,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
559,AJ25081816154900561,0,0,0,0,0.43,182.4,27,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
560,AJ25081816154900562,0,0,0,0,0.34,43.13,6,0,,,,,,,,,,42,湖北省,4201,26,420106.0,武昌区,1030首义路购物广场武汉市武昌区紫阳路268号88059490,114.3155739,30.53751391,,0,,,0,admin,2025-08-18 16:15:49,admin,2025-08-19 10:35:19
563,AJ25081816155000565,0,0,0,0,0.07,6.22,1,0,,,,,,,,,,42,湖北省,4201,51,420106.0,武昌区,1078南湖购物广场武汉市武昌区图书城路与北港路交汇处87675610,114.3435743,30.50790905,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
565,AJ25081816155000567,0,0,0,0,0.77,337.41,19,0,,,,,,,,,,42,湖北省,4201,61,420106.0,武昌区,武汉市武昌区图书城路与北港路交汇处,114.3225485,30.55956698,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
566,AJ25081816155000568,0,0,0,0,0.46,57.51,8,0,,,,,,,,,,42,湖北省,4201,52,420106.0,武昌区,1081沙湖店武汉市武昌区沙湖南路特一号88705278,114.319487,30.56321949,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
567,AJ25081816155000569,0,0,0,0,0.04,7.95,1,0,,,,,,,,,,42,湖北省,4201,52,420106.0,武昌区,1081沙湖店武汉市武昌区沙湖南路特一号88705278,114.319487,30.56321949,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
569,AJ25081816155000571,0,0,0,0,0.11,14.38,2,0,,,,,,,,,,42,湖北省,4201,26,420106.0,武昌区,1030首义路购物广场武汉市武昌区紫阳路268号88059490,114.3155739,30.53751391,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
571,AJ25081816155000573,0,0,0,0,0.04,18.0,2,0,,,,,,,,,,42,湖北省,4201,47,420106.0,武昌区,武昌区后长街80号,114.3069283,30.54856067,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
572,AJ25081816155000574,0,0,0,0,0.03,20.0,2,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
573,AJ25081816155000575,0,0,0,0,3.21,1286.9,113,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
574,AJ25081816155000576,0,0,0,0,0.55,206.09,38,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
575,AJ25081816155000577,0,0,0,0,0.04,19.6,2,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
578,AJ25081816155000580,0,0,0,0,0.09,32.9,3,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.0881189,30.63116859,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
579,AJ25081816155000581,0,0,0,0,0.06,7.4,4,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
580,AJ25081816155000582,0,0,0,0,0.33,150.91,15,0,,,,,,,,,,42,湖北省,4201,13,,江夏区,纸坊镇文华路,114.4456391,30.49917393,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
581,AJ25081816155000583,0,0,0,0,1.06,471.62,25,0,,,,,,,,,,42,湖北省,4201,13,,江夏区,纸坊镇文华路,114.4456391,30.49917393,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
582,AJ25081816155000584,0,0,0,0,0.01,4.7,1,0,,,,,,,,,,42,湖北省,4201,8,,江夏区,江夏区纸坊镇兴新街158号,114.3202078,30.35390491,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
583,AJ25081816155000585,0,0,0,0,0.04,18.4,3,0,,,,,,,,,,42,湖北省,4201,13,,江夏区,纸坊镇文华路,114.4456391,30.49917393,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
584,AJ25081816155000586,0,0,0,0,0.36,174.35,17,0,,,,,,,,,,42,湖北省,4201,8,,江夏区,江夏区纸坊镇兴新街158号,114.3202078,30.35390491,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
585,AJ25081816155000587,0,0,0,0,0.06,24.0,2,0,,,,,,,,,,42,湖北省,4201,8,,江夏区,江夏区纸坊镇兴新街158号,114.3202078,30.35390491,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
586,AJ25081816155000588,0,0,0,0,0.44,56.57,9,0,,,,,,,,,,42,湖北省,4201,35,,江夏区,1179江夏中百广场店     武汉市江夏区纸坊镇区民政旁,114.3280238,30.37011599,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
587,AJ25081816155000589,0,0,0,0,0.09,37.9,6,0,,,,,,,,,,42,湖北省,4201,11,420107.0,青山区,武汉市青山区青山沿港路5号,114.4108434,30.6437327,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
589,AJ25081816155000591,0,0,0,0,2.0,2.0,2,0,,,,,,,,,,42,湖北省,4201,38,420107.0,青山区,武商众圆生活馆,114.3827033,30.63238926,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
591,AJ25081816155000593,0,0,0,0,0.98,416.4,37,0,,,,,,,,,,42,湖北省,4201,38,420107.0,青山区,武商众圆生活馆,114.3827033,30.63238926,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
592,AJ25081816155000594,0,0,0,0,1.04,480.92,46,0,,,,,,,,,,42,湖北省,4201,11,420107.0,青山区,武汉市青山区青山沿港路5号,114.4108434,30.6437327,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
593,AJ25081816155000595,0,0,0,0,0.07,26.8,4,0,,,,,,,,,,42,湖北省,4201,11,420107.0,青山区,武汉市青山区青山沿港路5号,114.4108434,30.6437327,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
594,AJ25081816155000596,0,0,0,0,0.31,173.5,20,0,,,,,,,,,,42,湖北省,4201,63,420107.0,青山区,青山区钢都花园A3区,114.3702939,30.61660663,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
595,AJ25081816155000597,0,0,0,0,2.15,851.8,69,0,,,,,,,,,,42,湖北省,4201,63,420107.0,青山区,青山区钢都花园A3区,114.3702939,30.61660663,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
596,AJ25081816155000598,0,0,0,0,0.16,64.5,5,0,,,,,,,,,,42,湖北省,4201,65,420107.0,青山区,友谊大道与建设二路交汇处,114.3884981,30.62372324,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
598,AJ25081816155000600,0,0,0,0,0.86,218.1,15,0,,,,,,,,,,42,湖北省,4201,63,420107.0,青山区,青山区钢都花园A3区,114.3702939,30.61660663,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
599,AJ25081816155000601,0,0,0,0,0.31,89.3,15,0,,,,,,,,,,42,湖北省,4201,28,420111.0,洪山区,湖北省武汉市洪山区左岭新城2区,114.6210101,30.49578794,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
600,AJ25081816155000602,0,0,0,0,0.31,131.2,17,0,,,,,,,,,,42,湖北省,4201,28,420111.0,洪山区,湖北省武汉市洪山区左岭新城2区,114.6210101,30.49578794,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
601,AJ25081816155000603,0,0,0,0,0.63,142.9,12,0,,,,,,,,,,42,湖北省,4201,28,420111.0,洪山区,湖北省武汉市洪山区左岭新城2区,114.6210101,30.49578794,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
602,AJ25081816155000604,0,0,0,0,2.95,1172.96,108,0,,,,,,,,,,42,湖北省,4201,28,420111.0,洪山区,湖北省武汉市洪山区左岭新城2区,114.6210101,30.49578794,,0,,,0,admin,2025-08-18 16:15:50,admin,2025-08-19 10:35:19
603,AJ25081816155100605,0,0,0,0,1.07,561.24,147,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
604,AJ25081816155100606,0,0,0,0,1.07,245.13,30,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
605,AJ25081816155100607,0,0,0,0,1.27,652.94,136,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
606,AJ25081816155100608,0,0,0,0,5.53,341.83,415,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
607,AJ25081816155100609,0,0,0,0,0.28,208.5,30,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
608,AJ25081816155100610,0,0,0,0,3.06,749.05,106,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
609,AJ25081816155100611,0,0,0,0,0.78,321.4,36,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
610,AJ25081816155100612,0,0,0,0,1.28,528.0,40,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
611,AJ25081816155100613,0,0,0,0,10.9,4890.55,336,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
612,AJ25081816155100614,0,0,0,0,4.67,1996.6,149,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
616,AJ25081816155100618,0,0,0,0,0.1,13.61,2,0,,,,,,,,,,42,湖北省,4201,54,420105.0,汉阳区,1192五龙路店武汉市汉阳区瑞园小区b1层,114.2584265,30.54611274,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
618,AJ25081816155100620,0,0,0,0,0.12,15.3,2,0,,,,,,,,,,42,湖北省,4201,54,420105.0,汉阳区,1192五龙路店武汉市汉阳区瑞园小区b1层,114.2584265,30.54611274,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
621,AJ25081816155100623,0,0,0,0,0.57,71.89,10,0,,,,,,,,,,42,湖北省,4201,54,420105.0,汉阳区,1192五龙路店武汉市汉阳区瑞园小区b1层,114.2584265,30.54611274,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
628,AJ25081816155100630,0,0,0,0,0.07,7.56,1,0,,,,,,,,,,42,湖北省,4201,43,420103.0,江汉区,1077常青路购物广场武汉市江汉区常青路168号85575089,114.2462835,30.63196821,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
631,AJ25081816155100633,0,0,0,0,0.03,5.2,1,0,,,,,,,,,,42,湖北省,4201,32,420112.0,东西湖区,武汉市东西湖区环湖路43号武汉恒大城市,114.1758124,30.66673442,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
632,AJ25081816155100634,0,0,0,0,0.06,24.0,2,0,,,,,,,,,,42,湖北省,4201,9,420103.0,江汉区,常青路168号,114.2462835,30.63196821,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
636,AJ25081816155100638,0,0,0,0,0.22,28.63,5,0,,,,,,,,,,42,湖北省,4201,29,420111.0,洪山区,1054关山光谷购物广场武汉市洪山区珞喻路78号87781707,114.3649437,30.53091418,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
639,AJ25081816155100641,0,0,0,0,0.31,48.0,4,0,,,,,,,,,,42,湖北省,4201,29,420111.0,洪山区,1054关山光谷购物广场武汉市洪山区珞喻路78号87781707,114.3649437,30.53091418,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
640,AJ25081816155100642,0,0,0,0,0.5,56.87,9,0,,,,,,,,,,42,湖北省,4201,29,420111.0,洪山区,1054关山光谷购物广场武汉市洪山区珞喻路78号87781707,114.3649437,30.53091418,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
641,AJ25081816155100643,0,0,0,0,0.05,8.32,1,0,,,,,,,,,,42,湖北省,4201,29,420111.0,洪山区,1054关山光谷购物广场武汉市洪山区珞喻路78号87781707,114.3649437,30.53091418,,0,,,0,admin,2025-08-18 16:15:51,admin,2025-08-19 10:35:19
645,AJ25081816155200647,0,0,0,0,0.36,109.3,17,0,,,,,,,,,,42,湖北省,4201,31,,黄陂区,武汉市盘龙城经济开发区楚天大道特1号,114.2843843,30.71365542,,0,,,0,admin,2025-08-18 16:15:52,admin,2025-08-19 10:35:19
646,AJ25081816155200648,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,60,,黄陂区,黄陂,114.382454,30.88753377,,0,,,0,admin,2025-08-18 16:15:52,admin,2025-08-19 10:35:19
647,AJ25081816155200649,0,0,0,0,5.04,2245.06,110,0,,,,,,,,,,42,湖北省,4201,49,,黄陂区,武汉市黄陂区前川大南街,114.3866121,30.87749554,,0,,,0,admin,2025-08-18 16:15:52,admin,2025-08-19 10:35:19
648,AJ25081816155200650,0,0,0,0,1.12,145.0,31,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:52,admin,2025-08-19 10:35:19
649,AJ25081816155200651,0,0,0,0,5.39,2168.19,231,0,,,,,,,,,,42,湖北省,4201,17,,江夏区,湖北省武汉市江夏区旭光村菜鸟物流园2号库（猫超武汉仓）,114.1789034,30.34451505,,0,,,0,admin,2025-08-18 16:15:52,admin,2025-08-19 10:35:19
